entity_id,state,last_changed
sensor.easyweatherpro_v5_0_2_solar_lux,0,2024-12-31T23:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,0,2025-01-01T00:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,152.9025240035278,2025-01-01T06:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,2468.1131909018336,2025-01-01T07:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,5807.2239906008335,2025-01-01T08:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,12961.902807524084,2025-01-01T09:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,18409.795541321666,2025-01-01T10:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,20193.56125883975,2025-01-01T11:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,16882.437378448947,2025-01-01T12:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,5264.510188509584,2025-01-01T13:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,3003.0333445456945,2025-01-01T14:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,331.2825413035833,2025-01-01T15:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,0,2025-01-01T16:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,0,2025-01-01T17:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,257.92677053263884,2025-01-02T06:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,3065.638185892889,2025-01-02T07:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,7041.14501410125,2025-01-02T08:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,9723.840102102471,2025-01-02T09:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,22150.47349045183,2025-01-02T10:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,23855.807085063803,2025-01-02T11:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,11798.818626295028,2025-01-02T12:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,5115.8080972563885,2025-01-02T13:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,3409.4811042747774,2025-01-02T14:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,175.57264375883335,2025-01-02T15:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,0,2025-01-02T16:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,0,2025-01-02T17:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,147.26810895213887,2025-01-03T06:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,2319.093368474889,2025-01-03T07:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,11631.262257222445,2025-01-03T08:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,15139.647997443333,2025-01-03T09:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,17333.65175694533,2025-01-03T10:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,23364.367320715945,2025-01-03T11:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,21318.173772649974,2025-01-03T12:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,7099.145520372501,2025-01-03T13:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,3564.3494900465557,2025-01-03T14:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,397.6914392731667,2025-01-03T15:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,0,2025-01-03T16:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,0,2025-01-03T17:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,188.56092256186113,2025-01-04T06:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,2010.8266236298332,2025-01-04T07:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,7444.627807702666,2025-01-04T08:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,17426.303921621446,2025-01-04T09:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,19201.980567412305,2025-01-04T10:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,21861.92361526167,2025-01-04T11:00:00.000Z
sensor.easyweatherpro_v5_0_2_solar_lux,17952.219462314748,2025-01-04T12:00:00.000Z
