entity_id,state,last_changed
sensor.shellyplug_284772_power,102.33601909521111,2025-01-06T13:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-06T14:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-06T15:00:00.000Z
sensor.shellyplug_284772_power,180.57915549045833,2025-01-06T20:00:00.000Z
sensor.shellyplug_284772_power,463.4006479477667,2025-01-06T21:00:00.000Z
sensor.shellyplug_284772_power,487.301203745375,2025-01-06T22:00:00.000Z
sensor.shellyplug_284772_power,509.6329248374111,2025-01-06T23:00:00.000Z
sensor.shellyplug_284772_power,530.5751517326722,2025-01-07T00:00:00.000Z
sensor.shellyplug_284772_power,512.3543990140528,2025-01-07T01:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-07T02:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-07T03:00:00.000Z
sensor.shellyplug_284772_power,208.06544806882778,2025-01-07T06:00:00.000Z
sensor.shellyplug_284772_power,471.18834069108885,2025-01-07T07:00:00.000Z
sensor.shellyplug_284772_power,506.20702455901665,2025-01-07T08:00:00.000Z
sensor.shellyplug_284772_power,530.2208646641833,2025-01-07T09:00:00.000Z
sensor.shellyplug_284772_power,157.03008299854721,2025-01-07T10:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-07T11:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-07T12:00:00.000Z
sensor.shellyplug_284772_power,249.85420543404442,2025-01-07T21:00:00.000Z
sensor.shellyplug_284772_power,472.85818983320274,2025-01-07T22:00:00.000Z
sensor.shellyplug_284772_power,499.2562453926639,2025-01-07T23:00:00.000Z
sensor.shellyplug_284772_power,521.1879019650139,2025-01-08T00:00:00.000Z
sensor.shellyplug_284772_power,540.9187786885806,2025-01-08T01:00:00.000Z
sensor.shellyplug_284772_power,103.60231561403332,2025-01-08T02:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-08T03:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-08T04:00:00.000Z
sensor.shellyplug_284772_power,306.0756617548166,2025-01-08T09:00:00.000Z
sensor.shellyplug_284772_power,493.78948375926115,2025-01-08T10:00:00.000Z
sensor.shellyplug_284772_power,522.546157245575,2025-01-08T11:00:00.000Z
sensor.shellyplug_284772_power,540.9365699604306,2025-01-08T12:00:00.000Z
sensor.shellyplug_284772_power,387.88400387095834,2025-01-08T13:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-08T14:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-08T15:00:00.000Z
sensor.shellyplug_284772_power,12.709099734683333,2025-01-09T04:00:00.000Z
sensor.shellyplug_284772_power,453.51628008255284,2025-01-09T05:00:00.000Z
sensor.shellyplug_284772_power,469.2995714495889,2025-01-09T06:00:00.000Z
sensor.shellyplug_284772_power,498.10137224915553,2025-01-09T07:00:00.000Z
sensor.shellyplug_284772_power,513.600439565025,2025-01-09T08:00:00.000Z
sensor.shellyplug_284772_power,529.0735274227167,2025-01-09T09:00:00.000Z
sensor.shellyplug_284772_power,472.16011489161673,2025-01-09T10:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-09T11:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-09T12:00:00.000Z
sensor.shellyplug_284772_power,17.005001226583335,2025-01-09T13:00:00.000Z
sensor.shellyplug_284772_power,85.81416192137777,2025-01-09T14:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-09T15:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-09T16:00:00.000Z
sensor.shellyplug_284772_power,390.2217182845166,2025-01-10T05:00:00.000Z
sensor.shellyplug_284772_power,491.53618897574444,2025-01-10T06:00:00.000Z
sensor.shellyplug_284772_power,513.7580702943167,2025-01-10T07:00:00.000Z
sensor.shellyplug_284772_power,530.8616132403722,2025-01-10T08:00:00.000Z
sensor.shellyplug_284772_power,362.87719404284167,2025-01-10T09:00:00.000Z
sensor.shellyplug_284772_power,554.8907316465638,2025-01-10T10:00:00.000Z
sensor.shellyplug_284772_power,565.0549692649861,2025-01-10T11:00:00.000Z
sensor.shellyplug_284772_power,8.705997375661111,2025-01-10T12:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-10T13:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-10T14:00:00.000Z
sensor.shellyplug_284772_power,422.05004881123335,2025-01-11T02:00:00.000Z
sensor.shellyplug_284772_power,489.52733137446944,2025-01-11T03:00:00.000Z
sensor.shellyplug_284772_power,514.4731630825834,2025-01-11T04:00:00.000Z
sensor.shellyplug_284772_power,532.8722396635084,2025-01-11T05:00:00.000Z
sensor.shellyplug_284772_power,48.86134227137779,2025-01-11T06:00:00.000Z
sensor.shellyplug_284772_power,360.85450492123886,2025-01-11T07:00:00.000Z
sensor.shellyplug_284772_power,554.047373075275,2025-01-11T08:00:00.000Z
sensor.shellyplug_284772_power,502.7678621098305,2025-01-11T09:00:00.000Z
sensor.shellyplug_284772_power,503.9738507708528,2025-01-11T10:00:00.000Z
sensor.shellyplug_284772_power,542.2688345048722,2025-01-11T11:00:00.000Z
sensor.shellyplug_284772_power,174.2643332615361,2025-01-11T12:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-11T13:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-11T14:00:00.000Z
sensor.shellyplug_284772_power,311.6157520738389,2025-01-12T07:00:00.000Z
sensor.shellyplug_284772_power,506.99816755694997,2025-01-12T08:00:00.000Z
sensor.shellyplug_284772_power,510.3972153671222,2025-01-12T09:00:00.000Z
sensor.shellyplug_284772_power,490.4630811741777,2025-01-12T10:00:00.000Z
sensor.shellyplug_284772_power,524.8130524360056,2025-01-12T11:00:00.000Z
sensor.shellyplug_284772_power,524.6014802786444,2025-01-12T12:00:00.000Z
sensor.shellyplug_284772_power,206.67848587266386,2025-01-12T13:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-12T14:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-12T15:00:00.000Z
sensor.shellyplug_284772_power,364.5504806766833,2025-01-12T21:00:00.000Z
sensor.shellyplug_284772_power,482.4284987242028,2025-01-12T22:00:00.000Z
sensor.shellyplug_284772_power,513.9025188661694,2025-01-12T23:00:00.000Z
sensor.shellyplug_284772_power,534.1775861566194,2025-01-13T00:00:00.000Z
sensor.shellyplug_284772_power,231.33085407016384,2025-01-13T01:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-13T02:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-13T03:00:00.000Z
sensor.shellyplug_284772_power,155.4224411922278,2025-01-13T06:00:00.000Z
sensor.shellyplug_284772_power,469.82233539028886,2025-01-13T07:00:00.000Z
sensor.shellyplug_284772_power,505.13638811251394,2025-01-13T08:00:00.000Z
sensor.shellyplug_284772_power,528.0766530605389,2025-01-13T09:00:00.000Z
sensor.shellyplug_284772_power,120.93013442590279,2025-01-13T10:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-13T11:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-13T12:00:00.000Z
sensor.shellyplug_284772_power,163.48721738304167,2025-01-13T14:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-13T15:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-13T16:00:00.000Z
sensor.shellyplug_284772_power,243.5554551286361,2025-01-13T21:00:00.000Z
sensor.shellyplug_284772_power,479.8054081810694,2025-01-13T22:00:00.000Z
sensor.shellyplug_284772_power,507.0837740953639,2025-01-13T23:00:00.000Z
sensor.shellyplug_284772_power,530.3601703018667,2025-01-14T00:00:00.000Z
sensor.shellyplug_284772_power,266.8209203751889,2025-01-14T01:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-14T02:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-14T03:00:00.000Z
sensor.shellyplug_284772_power,315.5782779077056,2025-01-14T07:00:00.000Z
sensor.shellyplug_284772_power,487.3261384102528,2025-01-14T08:00:00.000Z
sensor.shellyplug_284772_power,518.0981112876639,2025-01-14T09:00:00.000Z
sensor.shellyplug_284772_power,541.2395967039945,2025-01-14T10:00:00.000Z
sensor.shellyplug_284772_power,559.5421413263779,2025-01-14T11:00:00.000Z
sensor.shellyplug_284772_power,322.17189659639445,2025-01-14T12:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-14T13:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-14T14:00:00.000Z
sensor.shellyplug_284772_power,287.0519875770472,2025-01-14T23:00:00.000Z
sensor.shellyplug_284772_power,483.1553651501417,2025-01-15T00:00:00.000Z
sensor.shellyplug_284772_power,515.5102265155916,2025-01-15T01:00:00.000Z
sensor.shellyplug_284772_power,343.4058925320722,2025-01-15T02:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-15T03:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-15T04:00:00.000Z
sensor.shellyplug_284772_power,260.07693382814165,2025-01-15T08:00:00.000Z
sensor.shellyplug_284772_power,467.1188786710056,2025-01-15T09:00:00.000Z
sensor.shellyplug_284772_power,507.92800875560556,2025-01-15T10:00:00.000Z
sensor.shellyplug_284772_power,535.1250922296889,2025-01-15T11:00:00.000Z
sensor.shellyplug_284772_power,552.1856635147528,2025-01-15T12:00:00.000Z
sensor.shellyplug_284772_power,253.5399883682472,2025-01-15T13:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-15T14:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-15T15:00:00.000Z
sensor.shellyplug_284772_power,18.65945120751667,2025-01-15T22:00:00.000Z
sensor.shellyplug_284772_power,463.2197393644222,2025-01-15T23:00:00.000Z
sensor.shellyplug_284772_power,494.7666238009111,2025-01-16T00:00:00.000Z
sensor.shellyplug_284772_power,520.751082602625,2025-01-16T01:00:00.000Z
sensor.shellyplug_284772_power,128.84239996901388,2025-01-16T02:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-16T03:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-16T04:00:00.000Z
sensor.shellyplug_284772_power,333.96858746578886,2025-01-16T11:00:00.000Z
sensor.shellyplug_284772_power,485.1109538805056,2025-01-16T12:00:00.000Z
sensor.shellyplug_284772_power,513.6882164775444,2025-01-16T13:00:00.000Z
sensor.shellyplug_284772_power,441.32428689704443,2025-01-16T14:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-16T15:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-16T16:00:00.000Z
sensor.shellyplug_284772_power,16.768534098494445,2025-01-17T00:00:00.000Z
sensor.shellyplug_284772_power,472.35640798642225,2025-01-17T01:00:00.000Z
sensor.shellyplug_284772_power,502.8517776956028,2025-01-17T02:00:00.000Z
sensor.shellyplug_284772_power,526.859295242736,2025-01-17T03:00:00.000Z
sensor.shellyplug_284772_power,213.61595313496946,2025-01-17T04:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-17T05:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-17T06:00:00.000Z
sensor.shellyplug_284772_power,463.5798431028639,2025-01-17T11:00:00.000Z
sensor.shellyplug_284772_power,502.19199098370274,2025-01-17T12:00:00.000Z
sensor.shellyplug_284772_power,527.1369329966416,2025-01-17T13:00:00.000Z
sensor.shellyplug_284772_power,219.99657897750274,2025-01-17T14:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-17T15:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-17T16:00:00.000Z
sensor.shellyplug_284772_power,449.3400559530778,2025-01-17T22:00:00.000Z
sensor.shellyplug_284772_power,487.3568194963527,2025-01-17T23:00:00.000Z
sensor.shellyplug_284772_power,509.9962148138861,2025-01-18T00:00:00.000Z
sensor.shellyplug_284772_power,522.48359176675,2025-01-18T01:00:00.000Z
sensor.shellyplug_284772_power,307.07396114508055,2025-01-18T02:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-18T03:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-18T04:00:00.000Z
sensor.shellyplug_284772_power,70.36242588181945,2025-01-18T08:00:00.000Z
sensor.shellyplug_284772_power,544.1335355623306,2025-01-18T09:00:00.000Z
sensor.shellyplug_284772_power,546.1956667541973,2025-01-18T10:00:00.000Z
sensor.shellyplug_284772_power,496.0465245642111,2025-01-18T11:00:00.000Z
sensor.shellyplug_284772_power,513.1740987944139,2025-01-18T12:00:00.000Z
sensor.shellyplug_284772_power,530.7337316332056,2025-01-18T13:00:00.000Z
sensor.shellyplug_284772_power,80.31807896720835,2025-01-18T14:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-18T15:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-18T16:00:00.000Z
sensor.shellyplug_284772_power,142.59040127480276,2025-01-19T01:00:00.000Z
sensor.shellyplug_284772_power,469.99411640257784,2025-01-19T02:00:00.000Z
sensor.shellyplug_284772_power,484.4528174443667,2025-01-19T03:00:00.000Z
sensor.shellyplug_284772_power,510.21401365160835,2025-01-19T04:00:00.000Z
sensor.shellyplug_284772_power,526.4266805860472,2025-01-19T05:00:00.000Z
sensor.shellyplug_284772_power,300.0932700627778,2025-01-19T06:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-19T07:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-19T08:00:00.000Z
sensor.shellyplug_284772_power,279.44189450168057,2025-01-19T18:00:00.000Z
sensor.shellyplug_284772_power,496.0306657556417,2025-01-19T19:00:00.000Z
sensor.shellyplug_284772_power,510.32658632574163,2025-01-19T20:00:00.000Z
sensor.shellyplug_284772_power,503.80801973858337,2025-01-19T21:00:00.000Z
sensor.shellyplug_284772_power,522.8198188918444,2025-01-19T22:00:00.000Z
sensor.shellyplug_284772_power,118.86265629685278,2025-01-19T23:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-20T00:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-20T01:00:00.000Z
sensor.shellyplug_284772_power,74.0284538069639,2025-01-20T09:00:00.000Z
sensor.shellyplug_284772_power,474.5774098310694,2025-01-20T10:00:00.000Z
sensor.shellyplug_284772_power,506.2918350648722,2025-01-20T11:00:00.000Z
sensor.shellyplug_284772_power,529.1516344642027,2025-01-20T12:00:00.000Z
sensor.shellyplug_284772_power,154.67292088239722,2025-01-20T13:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-20T14:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-20T15:00:00.000Z
sensor.shellyplug_284772_power,309.56095903317777,2025-01-21T00:00:00.000Z
sensor.shellyplug_284772_power,491.167562906875,2025-01-21T01:00:00.000Z
sensor.shellyplug_284772_power,518.7469471490084,2025-01-21T02:00:00.000Z
sensor.shellyplug_284772_power,477.6141117440556,2025-01-21T03:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-21T04:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-21T05:00:00.000Z
sensor.shellyplug_284772_power,316.4490898877278,2025-01-21T09:00:00.000Z
sensor.shellyplug_284772_power,490.36866882825007,2025-01-21T10:00:00.000Z
sensor.shellyplug_284772_power,522.8041298249806,2025-01-21T11:00:00.000Z
sensor.shellyplug_284772_power,174.76466297342222,2025-01-21T12:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-21T13:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-21T14:00:00.000Z
sensor.shellyplug_284772_power,375.117713847175,2025-01-21T21:00:00.000Z
sensor.shellyplug_284772_power,473.4233424326083,2025-01-21T22:00:00.000Z
sensor.shellyplug_284772_power,499.86881935775,2025-01-21T23:00:00.000Z
sensor.shellyplug_284772_power,521.6481550893611,2025-01-22T00:00:00.000Z
sensor.shellyplug_284772_power,532.4596078877472,2025-01-22T01:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-22T02:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-22T03:00:00.000Z
sensor.shellyplug_284772_power,260.2019170730583,2025-01-22T09:00:00.000Z
sensor.shellyplug_284772_power,473.150118232525,2025-01-22T10:00:00.000Z
sensor.shellyplug_284772_power,503.6929092462362,2025-01-22T11:00:00.000Z
sensor.shellyplug_284772_power,524.7561346475555,2025-01-22T12:00:00.000Z
sensor.shellyplug_284772_power,74.90408333820277,2025-01-22T13:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-22T14:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-22T15:00:00.000Z
sensor.shellyplug_284772_power,240.51196135664168,2025-01-22T21:00:00.000Z
sensor.shellyplug_284772_power,659.1872018124944,2025-01-22T22:00:00.000Z
sensor.shellyplug_284772_power,635.4999043287166,2025-01-22T23:00:00.000Z
sensor.shellyplug_284772_power,548.9359213323528,2025-01-23T00:00:00.000Z
sensor.shellyplug_284772_power,503.56230419158607,2025-01-23T01:00:00.000Z
sensor.shellyplug_284772_power,528.1292955536388,2025-01-23T02:00:00.000Z
sensor.shellyplug_284772_power,183.2545810785639,2025-01-23T03:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-23T04:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-23T05:00:00.000Z
sensor.shellyplug_284772_power,216.92639637939723,2025-01-23T10:00:00.000Z
sensor.shellyplug_284772_power,389.2866252600639,2025-01-23T11:00:00.000Z
sensor.shellyplug_284772_power,504.0536401711889,2025-01-23T12:00:00.000Z
sensor.shellyplug_284772_power,488.67255751871113,2025-01-23T13:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-23T14:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-23T15:00:00.000Z
sensor.shellyplug_284772_power,377.30066422172223,2025-01-23T23:00:00.000Z
sensor.shellyplug_284772_power,546.8679640282834,2025-01-24T00:00:00.000Z
sensor.shellyplug_284772_power,498.225804973625,2025-01-24T01:00:00.000Z
sensor.shellyplug_284772_power,518.7126283114417,2025-01-24T02:00:00.000Z
sensor.shellyplug_284772_power,484.45318355,2025-01-24T03:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-24T04:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-24T05:00:00.000Z
sensor.shellyplug_284772_power,143.88785278136945,2025-01-24T07:00:00.000Z
sensor.shellyplug_284772_power,324.03426097973613,2025-01-24T08:00:00.000Z
sensor.shellyplug_284772_power,496.9526817652834,2025-01-24T09:00:00.000Z
sensor.shellyplug_284772_power,524.2196380824805,2025-01-24T10:00:00.000Z
sensor.shellyplug_284772_power,545.1503238200722,2025-01-24T11:00:00.000Z
sensor.shellyplug_284772_power,357.70814784595274,2025-01-24T12:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-24T13:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-24T14:00:00.000Z
sensor.shellyplug_284772_power,194.7982870860028,2025-01-25T08:00:00.000Z
sensor.shellyplug_284772_power,473.5063641483611,2025-01-25T09:00:00.000Z
sensor.shellyplug_284772_power,517.4602718386833,2025-01-25T10:00:00.000Z
sensor.shellyplug_284772_power,520.8874868146833,2025-01-25T11:00:00.000Z
sensor.shellyplug_284772_power,305.2181066430889,2025-01-25T12:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-25T13:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-25T14:00:00.000Z
sensor.shellyplug_284772_power,433.07743641589167,2025-01-25T19:00:00.000Z
sensor.shellyplug_284772_power,490.97467197291667,2025-01-25T20:00:00.000Z
sensor.shellyplug_284772_power,484.88829469909723,2025-01-25T21:00:00.000Z
sensor.shellyplug_284772_power,480.80519392305274,2025-01-25T22:00:00.000Z
sensor.shellyplug_284772_power,505.85239409584165,2025-01-25T23:00:00.000Z
sensor.shellyplug_284772_power,524.3453517170944,2025-01-26T00:00:00.000Z
sensor.shellyplug_284772_power,346.0859288424139,2025-01-26T01:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-26T02:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-26T03:00:00.000Z
sensor.shellyplug_284772_power,73.77720040805555,2025-01-26T07:00:00.000Z
sensor.shellyplug_284772_power,505.61715161495,2025-01-26T08:00:00.000Z
sensor.shellyplug_284772_power,534.9948315086139,2025-01-26T09:00:00.000Z
sensor.shellyplug_284772_power,18.645555785822225,2025-01-26T10:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-26T11:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-26T12:00:00.000Z
sensor.shellyplug_284772_power,280.5555162807805,2025-01-26T14:00:00.000Z
sensor.shellyplug_284772_power,495.1917247563306,2025-01-26T15:00:00.000Z
sensor.shellyplug_284772_power,508.0604664391139,2025-01-26T16:00:00.000Z
sensor.shellyplug_284772_power,346.53220841819166,2025-01-26T17:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-26T18:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-26T19:00:00.000Z
sensor.shellyplug_284772_power,14.909760348072224,2025-01-26T21:00:00.000Z
sensor.shellyplug_284772_power,448.9561814458528,2025-01-26T22:00:00.000Z
sensor.shellyplug_284772_power,474.62850667588333,2025-01-26T23:00:00.000Z
sensor.shellyplug_284772_power,500.2826344060861,2025-01-27T00:00:00.000Z
sensor.shellyplug_284772_power,521.113481398875,2025-01-27T01:00:00.000Z
sensor.shellyplug_284772_power,537.2033006472417,2025-01-27T02:00:00.000Z
sensor.shellyplug_284772_power,71.29562267597778,2025-01-27T03:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-27T04:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-27T05:00:00.000Z
sensor.shellyplug_284772_power,216.20592391954446,2025-01-27T07:00:00.000Z
sensor.shellyplug_284772_power,508.68568007076107,2025-01-27T08:00:00.000Z
sensor.shellyplug_284772_power,533.8050092305167,2025-01-27T09:00:00.000Z
sensor.shellyplug_284772_power,551.4700674777529,2025-01-27T10:00:00.000Z
sensor.shellyplug_284772_power,503.6264999847528,2025-01-27T11:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-27T12:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-27T13:00:00.000Z
sensor.shellyplug_284772_power,206.5811275844833,2025-01-28T05:00:00.000Z
sensor.shellyplug_284772_power,465.17362179681663,2025-01-28T06:00:00.000Z
sensor.shellyplug_284772_power,496.1798065943778,2025-01-28T07:00:00.000Z
sensor.shellyplug_284772_power,517.7359333334499,2025-01-28T08:00:00.000Z
sensor.shellyplug_284772_power,526.261167886025,2025-01-28T09:00:00.000Z
sensor.shellyplug_284772_power,148.07924630889167,2025-01-28T10:00:00.000Z
sensor.shellyplug_284772_power,141.39756033711112,2025-01-28T11:00:00.000Z
sensor.shellyplug_284772_power,418.3382904279445,2025-01-28T12:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-28T13:00:00.000Z
sensor.shellyplug_284772_power,0,2025-01-28T14:00:00.000Z
sensor.shellyplug_284772_power,42.11376713003889,2025-01-29T04:00:00.000Z
sensor.shellyplug_284772_power,448.3343997547167,2025-01-29T05:00:00.000Z
sensor.shellyplug_284772_power,467.4420443684722,2025-01-29T06:00:00.000Z
sensor.shellyplug_284772_power,492.41470165015284,2025-01-29T07:00:00.000Z
sensor.shellyplug_284772_power,506.52779386047774,2025-01-29T08:00:00.000Z
sensor.shellyplug_284772_power,521.9191044616277,2025-01-29T09:00:00.000Z
sensor.shellyplug_284772_power,534.8928633028751,2025-01-29T10:00:00.000Z
sensor.shellyplug_284772_power,543.2024724363583,2025-01-29T11:00:00.000Z
sensor.shellyplug_284772_power,558.5973895669139,2025-01-29T12:00:00.000Z
sensor.shellyplug_284772_power,246.53448341698888,2025-01-29T13:00:00.000Z
