entity_id,state,last_changed
sensor.easyweatherpro_v5_0_2_outdoor_temperature,3.9076562993055557,2025-01-07T01:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,3.920490901527778,2025-01-07T02:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,3.8638325626944443,2025-01-07T03:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,3.7215148873055557,2025-01-07T04:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,3.8062352206666663,2025-01-07T05:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,3.863245657472222,2025-01-07T06:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,4.0147220584722225,2025-01-07T07:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,4.917303417888889,2025-01-07T08:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,6.2150078983888895,2025-01-07T09:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,6.736821882166667,2025-01-07T10:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,7.201140311666666,2025-01-07T11:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,7.54484987713889,2025-01-07T12:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,6.054769887,2025-01-07T13:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,4.165192607722222,2025-01-07T14:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,3.581373440777778,2025-01-07T15:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,3.0085430724444446,2025-01-07T16:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.651207393583334,2025-01-07T17:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.5472682088888887,2025-01-07T18:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.5673294808611113,2025-01-07T19:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.5136873268333333,2025-01-07T20:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.4954033361944443,2025-01-07T21:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.5,2025-01-07T22:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.5099126236666667,2025-01-07T23:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.5417147820555557,2025-01-08T00:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.551335076138889,2025-01-08T01:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.630878942416667,2025-01-08T02:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.841596675194444,2025-01-08T03:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.9,2025-01-08T04:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.8261039539166664,2025-01-08T05:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.7999999999999994,2025-01-08T06:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.844539503472222,2025-01-08T07:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,3.158991674527778,2025-01-08T08:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,3.320987988083333,2025-01-08T09:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,3.507250540472222,2025-01-08T10:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,3.815766294888889,2025-01-08T11:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,4.547401708861112,2025-01-08T12:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,4.657278286166667,2025-01-08T13:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,4.253869884888889,2025-01-08T14:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.9325997261944448,2025-01-08T15:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.251289212138889,2025-01-08T16:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,1.3465306316666668,2025-01-08T17:00:00.000Z
